LANGUAGE, LICENCE, TRADING_INSTRUMENT_NAME
"", FSA, norwegian-krone-danish-krone-rate
"", FSA, swedish-krona-yen-rate
"", FSA, eur-sek-rate
"", FSA, nok-jpy-rate
"", FSA, euro-south-african-rand-rate
"", FSA, usd-sek-rate
"", FSA, usd-try-rate
"", FSA, usd-sgd-rate
"", FSA, sgd-jpy-rate
"", FSA, eur-cnh-rate
"", FSA, aud-nok-rate
"", FSA, eur-hkd-rate
"", FSA, australian-dollar-mexican-peso-rate
"", FSA, canadian-dollar-swedish-krona-rate
"", FSA, swiss-franc-singapore-dollar-rate
"", FSA, zar-jpy-rate
"", FSA, zloty-yen-rate
"", FSA, try-jpy-rate
"", FSA, zloty-swedish-krona-rate
"", FSA, gbp-sek-rate
"", FSA, nok-sek-rate
"", FSA, swedish-krona-mexican-peso-rate
"", FSA, nzd-sgd-rate
"", FSA, aud-cnh-rate
"", FSA, canadian-dollar-singapore-dollar-rate
"", FSA, gbp-mxn-rate
"", FSA, chinese-yuan-hong-kong-dollar-rate
"", FSA, danish-krone-yen-rate
"", FSA, eur-pln-rate
"", FSA, swedish-krona-turkish-lira-rate
"", FSA, swiss-franc-swedish-krona-rate
"", FSA, swiss-franc-hong-kong-dollar-rate
"", FSA, euro-czech-koruna-rate
"", FSA, aud-sgd-rate
"", FSA, eur-mxn-rate
"", FSA, gbp-nok-rate
"", FSA, swiss-franc-danish-krone-rate
"", FSA, australian-dollar-hong-kong-dollar-rate
"", FSA, australian-dollar-rand-rate
"", FSA, canadian-dollar-chinese-yuan-rate
"", FSA, canadian-dollar-hong-kong-dollar-rate
"", FSA, swiss-franc-mexican-peso-rate
"", FSA, zloty-turkish-lira-rate
"", FSA, gbp-pln-rate
"", FSA, usd-hkd-rate
"", FSA, british-pound-hungarian-forint-rate
"", FSA, pound-sterling-chinese-yuan-rate
"", FSA, us-dollar-czech-koruna-rate
"", FSA, new-zealand-dollar-swedish-krona-rate
"", FSA, british-pound-danish-krone-rate
"", FSA, us-dollar-danish-krone-rate
"", FSA, canadian-dollar-mexican-peso-rate
"", FSA, new-zealand-dollar-turkish-lira-rate
"", FSA, gbp-sgd-rate
"", FSA, eur-sgd-rate
"", FSA, new-zealand-dollar-mexican-peso-rate
"", FSA, gbp-try-rate
"", FSA, gbp-hkd-rate
"", FSA, hong-kong-dollar-turkish-lira-rate
"", FSA, swiss-franc-chinese-yuan-rate
"", FSA, canadian-dollar-turkish-lira-rate
"", FSA, hong-kong-dollar-mexican-peso-rate
"", FSA, chf-nok-rate
"", FSA, chf-pln-rate
"", FSA, british-pound-czech-koruna-rate
"", FSA, new-zealand-dollar-zloty-rate
"", FSA, singapore-dollar-mexican-peso-rate
"", FSA, british-pound-south-african-rand-rate
"", FSA, cad-pln-rate
"", FSA, new-zealand-dollar-chinese-yuan-rate
"", FSA, canadian-dollar-rand-rate
"", FSA, euro-danish-krone-rate
"", FSA, aud-pln-rate
"", FSA, sgd-hkd-rate
"", FSA, swiss-franc-czech-koruna-rate
"", FSA, swiss-franc-rand-rate
"", FSA, new-zealand-dollar-hong-kong-dollar-rate
"", FSA, swiss-franc-turkish-lira-rate
"", FSA, cad-nok-rate
"", FSA, euro-new-israeli-sheqel-rate
"", FSA, euro-romanian-leu-rate
"", FSA, norwegian-krone-turkish-lira-rate
"", FSA, us-dollar-israeli-new-shekel-rate
"", FSA, us-dollar-romanian-leu-rate
"", SCB, eur-usd-rate
"", SCB, usd-jpy-rate
"", SCB, gbp-usd-rate
"", SCB, aud-usd-rate
"", SCB, gbp-jpy-rate
"", SCB, usd-cad-rate
"", SCB, eur-jpy-rate
"", SCB, usd-chf-rate
"", SCB, aud-jpy-rate
"", SCB, euro-pound-rate
"", SCB, eur-aud-rate
"", SCB, cad-jpy-rate
"", SCB, gbp-aud-rate
"", SCB, nzd-usd-rate
"", SCB, eur-cad-rate
"", SCB, aud-cad-rate
"", SCB, gbp-cad-rate
"", SCB, eur-chf-rate
"", SCB, aud-nzd-rate
"", SCB, chf-jpy-rate
"", SCB, nzd-jpy-rate
"", SCB, gbp-chf-rate
"", SCB, cad-chf-rate
"", SCB, aud-chf-rate
"", SCB, gbp-nzd-rate
"", SCB, usd-mxn-rate
"", SCB, euro-us-dollar-w-rate
"", SCB, us-dollar-japanese-yen-w-rate
"", SCB, eur-nzd-rate
"", SCB, nzd-cad-rate
"", SCB, nzd-chf-rate
"", SCB, usd-cnh-rate
"", SCB, us-dollar-hungarian-forint-rate
"", SCB, eur-nok-rate
"", SCB, usd-nok-rate
"", SCB, usd-pln-rate
"", SCB, us-dollar-south-african-rand-rate
"", SCB, eur-huf-rate
"", SCB, cnh-jpy-rate
"", SCB, mexican-peso-yen-rate
"", SCB, australian-dollar-turkish-lira-rate
"", SCB, hong-kong-dollar-swedish-krona-rate
"", SCB, eur-try-rate
"", SCB, swiss-franc-hungarian-forint-rate
"", SCB, danish-krone-swedish-krona-rate
"", SCB, norwegian-krone-danish-krone-rate
"", SCB, swedish-krona-yen-rate
"", SCB, eur-sek-rate
"", SCB, nok-jpy-rate
"", SCB, euro-south-african-rand-rate
"", SCB, usd-sek-rate
"", SCB, usd-try-rate
"", SCB, usd-sgd-rate
"", SCB, sgd-jpy-rate
"", SCB, eur-cnh-rate
"", SCB, aud-nok-rate
"", SCB, eur-hkd-rate
"", SCB, australian-dollar-mexican-peso-rate
"", SCB, canadian-dollar-swedish-krona-rate
"", SCB, swiss-franc-singapore-dollar-rate
"", SCB, zar-jpy-rate
"", SCB, zloty-yen-rate
"", SCB, try-jpy-rate
"", SCB, zloty-swedish-krona-rate
"", SCB, gbp-sek-rate
"", SCB, nok-sek-rate
"", SCB, swedish-krona-mexican-peso-rate
"", SCB, nzd-sgd-rate
"", SCB, aud-cnh-rate
"", SCB, canadian-dollar-singapore-dollar-rate
"", SCB, gbp-mxn-rate
"", SCB, chinese-yuan-hong-kong-dollar-rate
"", SCB, danish-krone-yen-rate
"", SCB, eur-pln-rate
"", SCB, swedish-krona-turkish-lira-rate
"", SCB, swiss-franc-swedish-krona-rate
"", SCB, swiss-franc-hong-kong-dollar-rate
"", SCB, euro-czech-koruna-rate
"", SCB, aud-sgd-rate
"", SCB, eur-mxn-rate
"", SCB, gbp-nok-rate
"", SCB, swiss-franc-danish-krone-rate
"", SCB, australian-dollar-hong-kong-dollar-rate
"", SCB, australian-dollar-rand-rate
"", SCB, canadian-dollar-chinese-yuan-rate
"", SCB, canadian-dollar-hong-kong-dollar-rate
"", SCB, swiss-franc-mexican-peso-rate
"", SCB, zloty-turkish-lira-rate
"", SCB, gbp-pln-rate
"", SCB, usd-hkd-rate
"", SCB, british-pound-hungarian-forint-rate
"", SCB, pound-sterling-chinese-yuan-rate
"", SCB, us-dollar-czech-koruna-rate
"", SCB, new-zealand-dollar-swedish-krona-rate
"", SCB, british-pound-danish-krone-rate
"", SCB, us-dollar-danish-krone-rate
"", SCB, canadian-dollar-mexican-peso-rate
"", SCB, new-zealand-dollar-turkish-lira-rate
"", SCB, gbp-sgd-rate
"", SCB, eur-sgd-rate
"", SCB, new-zealand-dollar-mexican-peso-rate
"", SCB, gbp-try-rate
"", SCB, gbp-hkd-rate
"", SCB, hong-kong-dollar-turkish-lira-rate
"", SCB, swiss-franc-chinese-yuan-rate
"", SCB, canadian-dollar-turkish-lira-rate
"", SCB, hong-kong-dollar-mexican-peso-rate
"", SCB, chf-nok-rate
"", SCB, chf-pln-rate
"", SCB, british-pound-czech-koruna-rate
"", SCB, new-zealand-dollar-zloty-rate
"", SCB, singapore-dollar-mexican-peso-rate
"", SCB, british-pound-south-african-rand-rate
"", SCB, cad-pln-rate
"", SCB, new-zealand-dollar-chinese-yuan-rate
"", SCB, canadian-dollar-rand-rate
"", SCB, euro-danish-krone-rate
"", SCB, aud-pln-rate
"", SCB, sgd-hkd-rate
"", SCB, swiss-franc-czech-koruna-rate
"", SCB, swiss-franc-rand-rate
"", SCB, new-zealand-dollar-hong-kong-dollar-rate
"", SCB, swiss-franc-turkish-lira-rate
"", SCB, cad-nok-rate
"", SCB, euro-new-israeli-sheqel-rate
"", SCB, euro-romanian-leu-rate
"", SCB, norwegian-krone-turkish-lira-rate
"", SCB, us-dollar-israeli-new-shekel-rate
"", SCB, us-dollar-romanian-leu-rate
